Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games
9,RCD Mallorca,Dani Rodríguez,MD,9,3,3130000,100,"['4', '0', '5', 0, 0]",4,0,5,0,0,1.8
9,RCD Mallorca,Idrissu Baba,MD,6,3,1810000,0,"['2', '4', '-', 0, 0]",2,4,0,0,0,1.2
9,RCD Mallorca,Rodrigo Battaglia,MD,5,1.7,1250000,100,"['4', '-1', '2', 0, 0]",4,-1,2,0,0,1.0
9,RCD Mallorca,Antonio Sánchez,MD,4,1.3,680000,0,"['1', '2', '1', 0, 0]",1,2,1,0,0,0.8
9,RCD Mallorca,Lago Júnior,MD,4,2,380000,0,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8
9,RCD Mallorca,Ruiz de Galarreta,MD,2,2,720000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
9,RCD Mallorca,Javi Llabres,MD,2,2,220000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
9,RCD Mallorca,Amath Ndiaye,MD,0,0,310000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Muriqi,DL,22,7.3,9950000,100,"['2', '9', '11', 0, 0]",2,9,11,0,0,4.4
9,RCD Mallorca,Abdón Prats,DL,8,2.7,870000,0,"['2', '4', '2', 0, 0]",2,4,2,0,0,1.6
9,RCD Mallorca,Kadewere,DL,0,0,1000000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Ángel Rodríguez,DL,0,0,1540000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Rui Silva,PT,24,8,3190000,100,"['7', '9', '8', 0, 0]",7,9,8,0,0,4.8
10,Real Betis Balompié,Dani Martín,PT,0,0,220000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Claudio Bravo,PT,0,0,1390000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Édgar González,DF,18,6,2400000,100,"['6', '4', '8', 0, 0]",6,4,8,0,0,3.6
10,Real Betis Balompié,Pezzella,DF,11,3.7,2770000,100,"['10', '5', '-4', 0, 0]",10,5,-4,0,0,2.2
10,Real Betis Balompié,Álex Moreno,DF,9,3,5440000,100,"['4', '2', '3', 0, 0]",4,2,3,0,0,1.8
10,Real Betis Balompié,Luiz Felipe,DF,2,2,4450000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
10,Real Betis Balompié,Fran Delgado,DF,0,0,250000,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
10,Real Betis Balompié,Sabaly,DF,0,0,2090000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Martín Montoya,DF,0,0,270000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Víctor Ruiz,DF,0,0,430000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Juan Miranda,DF,0,0,650000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,William Carvalho,MD,18,6,4940000,100,"['9', '2', '7', 0, 0]",9,2,7,0,0,3.6
10,Real Betis Balompié,Fekir,MD,17,5.7,14770000,100,"['7', '5', '5', 0, 0]",7,5,5,0,0,3.4
10,Real Betis Balompié,Guido Rodríguez,MD,17,5.7,7270000,100,"['7', '4', '6', 0, 0]",7,4,6,0,0,3.4
10,Real Betis Balompié,Aitor Ruibal,MD,12,4,1760000,100,"['5', '2', '5', 0, 0]",5,2,5,0,0,2.4
10,Real Betis Balompié,Rober González,MD,8,4,980000,0,"['5', '1', '2', 0, 0]",5,1,2,0,0,1.6
10,Real Betis Balompié,Rodrigo Sánchez,MD,8,2.7,1280000,100,"['6', '2', '-', 0, 0]",6,2,0,0,0,1.6
10,Real Betis Balompié,Paul Akouokou,MD,0,0,380000,0,"['-', '-', '3', 0, 0]",0,0,3,0,0,0.6
10,Real Betis Balompié,Canales,MD,3,3,14110000,0,"['-', '3', '-', 0, 0]",0,3,0,0,0,0.6
10,Real Betis Balompié,Luiz Henrique,MD,2,2,5900000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
10,Real Betis Balompié,Camarasa,MD,0,0,230000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Joaquín,MD,0,0,640000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Guardado,MD,0,0,540000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Borja Iglesias,DL,36,12,13820000,100,"['12', '15', '9', 0, 0]",12,15,9,0,0,7.2
10,Real Betis Balompié,Juanmi Jiménez,DL,17,5.7,14880000,100,"['16', '-1', '2', 0, 0]",16,-1,2,0,0,3.4
10,Real Betis Balompié,Loren Morón,DL,5,2.5,600000,0,"['3', '2', '-', 0, 0]",3,2,0,0,0,1.0
10,Real Betis Balompié,Willian José,DL,0,0,4030000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Alex Remiro,PT,17,5.7,5190000,100,"['7', '-1', '11', 0, 0]",7,-1,11,0,0,3.4
11,Real Sociedad de Fútbol,Andoni Zubiaurre,PT,0,0,400000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Le Normand,DF,12,4,6380000,100,"['6', '1', '5', 0, 0]",6,1,5,0,0,2.4
11,Real Sociedad de Fútbol,Zubeldia,DF,11,3.7,1700000,100,"['5', '2', '4', 0, 0]",5,2,4,0,0,2.2
11,Real Sociedad de Fútbol,Aritz Elustondo,DF,10,3.3,3910000,67,"['6', '0', '4', 0, 0]",6,0,4,0,0,2.0
11,Real Sociedad de Fútbol,Gorosabel,DF,7,3.5,1810000,33,"['-', '2', '5', 0, 0]",0,2,5,0,0,1.4
11,Real Sociedad de Fútbol,Aihen Muñoz,DF,5,1.7,780000,67,"['2', '-1', '4', 0, 0]",2,-1,4,0,0,1.0
11,Real Sociedad de Fútbol,Diego Rico,DF,3,3,2620000,33,"['3', '-', '-', 0, 0]",3,0,0,0,0,0.6
11,Real Sociedad de Fútbol,Jon Pacheco,DF,2,2,360000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
11,Real Sociedad de Fútbol,Álex Sola,DF,0,0,310000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Mikel Merino,MD,18,6,10960000,100,"['11', '6', '1', 0, 0]",11,6,1,0,0,3.6
11,Real Sociedad de Fútbol,Brais Méndez,MD,18,6,7540000,100,"['5', '2', '11', 0, 0]",5,2,11,0,0,3.6
11,Real Sociedad de Fútbol,Zubimendi,MD,17,5.7,4370000,100,"['4', '2', '11', 0, 0]",4,2,11,0,0,3.4
11,Real Sociedad de Fútbol,Kubo,MD,14,4.7,5920000,100,"['6', '4', '4', 0, 0]",6,4,4,0,0,2.8
11,Real Sociedad de Fútbol,Silva,MD,14,4.7,7330000,100,"['9', '3', '2', 0, 0]",9,3,2,0,0,2.8
11,Real Sociedad de Fútbol,Illarramendi,MD,4,2,1350000,0,"['3', '-', '1', 0, 0]",3,0,1,0,0,0.8
11,Real Sociedad de Fútbol,Ander Barrenetxea,MD,3,1.5,870000,0,"['2', '-', '1', 0, 0]",2,0,1,0,0,0.6
11,Real Sociedad de Fútbol,Beñat Turrientes,MD,2,2,390000,0,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4
11,Real Sociedad de Fútbol,Robert Navarro,MD,2,2,380000,0,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4
11,Real Sociedad de Fútbol,Merquelanz,MD,0,0,300000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Ander Martín,MD,0,0,210000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Guevara,MD,0,0,290000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Karrikaburu,DL,10,3.3,1770000,0,"['6', '2', '2', 0, 0]",6,2,2,0,0,2.0
11,Real Sociedad de Fútbol,Ali Cho,DL,6,2,6740000,33,"['0', '2', '4', 0, 0]",0,2,4,0,0,1.2
11,Real Sociedad de Fútbol,Carlos Fernández,DL,0,0,990000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Sorloth,DL,0,0,2000000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Oyarzabal,DL,0,0,4890000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Rulli,PT,31,10.3,4610000,100,"['12', '11', '8', 0, 0]",12,11,8,0,0,6.2
12,Villarreal CF,Pepe Reina,PT,0,0,980000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Alfonso Pedraza,DF,18,6,3770000,100,"['4', '8', '6', 0, 0]",4,8,6,0,0,3.6
12,Villarreal CF,Pau Torres,DF,17,5.7,7870000,100,"['3', '7', '7', 0, 0]",3,7,7,0,0,3.4
12,Villarreal CF,Albiol,DF,15,5,4480000,100,"['3', '10', '2', 0, 0]",3,10,2,0,0,3.0
12,Villarreal CF,Juan Foyth,DF,15,5,5410000,100,"['4', '7', '4', 0, 0]",4,7,4,0,0,3.0
12,Villarreal CF,Kiko Femenía,DF,2,2,1180000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
12,Villarreal CF,Aïssa Mandi,DF,2,2,970000,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
12,Villarreal CF,Jorge Cuenca,DF,0,0,1040000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Álex Baena,MD,25,8.3,3840000,0,"['19', '4', '2', 0, 0]",19,4,2,0,0,5.0
12,Villarreal CF,Parejo,MD,21,7,16620000,100,"['10', '8', '3', 0, 0]",10,8,3,0,0,4.2
12,Villarreal CF,Yéremi Pino,MD,16,5.3,8750000,100,"['7', '8', '1', 0, 0]",7,8,1,0,0,3.2
12,Villarreal CF,Capoue,MD,14,4.7,5410000,100,"['5', '4', '5', 0, 0]",5,4,5,0,0,2.8
12,Villarreal CF,Samu Chukwueze,MD,11,3.7,3410000,0,"['5', '2', '4', 0, 0]",5,2,4,0,0,2.2
12,Villarreal CF,Lo Celso,MD,9,4.5,9380000,67,"['-', '3', '6', 0, 0]",0,3,6,0,0,1.8
12,Villarreal CF,Coquelin,MD,9,3,3590000,33,"['6', '2', '1', 0, 0]",6,2,1,0,0,1.8
12,Villarreal CF,Morlanes,MD,0,0,710000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Alberto Moreno,MD,0,0,920000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Carlo Adriano,MD,0,0,330000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Trigueros,MD,0,0,2810000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Nicolas Jackson,DL,14,4.7,4480000,67,"['10', '2', '2', 0, 0]",10,2,2,0,0,2.8
12,Villarreal CF,Gerard Moreno,DL,13,4.3,19120000,100,"['2', '6', '5', 0, 0]",2,6,5,0,0,2.6
12,Villarreal CF,Morales,DL,7,2.3,7220000,33,"['2', '2', '3', 0, 0]",2,2,3,0,0,1.4
12,Villarreal CF,Danjuma,DL,0,0,7860000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Fernando Niño,DL,0,0,930000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Mamardashvili,PT,16,5.3,3130000,100,"['6', '2', '7', 0, 0]",6,2,7,0,0,3.0
13,Valencia CF,Jaume Doménech,PT,0,0,420000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Thierry Correia,DF,12,4,3430000,100,"['2', '7', '3', 0, 0]",2,7,3,0,0,2.4
13,Valencia CF,Lato,DF,9,3,380000,33,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8
13,Valencia CF,Diakhaby,DF,8,2.7,1870000,100,"['3', '2', '3', 0, 0]",3,2,3,0,0,1.6
13,Valencia CF,Foulquier,DF,8,2.7,1480000,0,"['2', '4', '2', 0, 0]",2,4,2,0,0,1.6
13,Valencia CF,Gabriel Paulista,DF,5,5,4710000,33,"['-', '5', '-', 0, 0]",0,5,0,0,0,1.0
13,Valencia CF,Cristhian Mosquera,DF,4,4,560000,0,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8
13,Valencia CF,Jesús Vázquez,DF,3,1.5,1590000,67,"['3', '0', '-', 0, 0]",3,0,0,0,0,0.6
13,Valencia CF,Cömert,DF,1,0.5,580000,67,"['-3', '-', '6', 0, 0]",-3,0,6,0,0,0.6
13,Valencia CF,Gayà,DF,0,0,4820000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Rubén Iranzo,DF,0,0,200000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Özkacar,DF,0,0,980000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Carlos Soler,MD,18,6,13730000,100,"['10', '5', '4', 0, 0]",10,5,4,0,0,3.8
13,Valencia CF,Samu Castillejo,MD,11,3.7,7630000,100,"['3', '4', '4', 0, 0]",3,4,4,0,0,2.2
13,Valencia CF,Yunus Musah,MD,11,3.7,1470000,100,"['5', '4', '2', 0, 0]",5,4,2,0,0,2.2
13,Valencia CF,Samuel Lino,MD,11,3.7,5040000,100,"['2', '3', '6', 0, 0]",2,3,6,0,0,2.2
13,Valencia CF,Guillamón,MD,10,3.3,2680000,100,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0
13,Valencia CF,Nico González,MD,9,3,3730000,0,"['3', '2', '4', 0, 0]",3,2,4,0,0,1.8
13,Valencia CF,Fran Pérez,MD,0,0,160000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Racic,MD,0,0,650000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Jesús Santiago,MD,0,0,390000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,André Almeida,MD,0,0,1520000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Marcos André,DL,7,3.5,2370000,33,"['-', '3', '4', 0, 0]",0,3,4,0,0,1.4
13,Valencia CF,Hugo Duro,DL,6,3,4150000,67,"['4', '2', '-', 0, 0]",4,2,0,0,0,1.2
13,Valencia CF,Maxi Gómez,DL,5,1.7,3640000,0,"['2', '2', '1', 0, 0]",2,2,1,0,0,1.0
13,Valencia CF,Diego López Noguerol,DL,2,2,160000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Cavani,DL,0,0,4000000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Manu Vallejo,DL,0,0,450000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Masip,PT,3,3,1400000,33,"['-', '-', '3', 0, 0]",0,0,3,0,0,0.6
14,Real Valladolid CF,Sergio Asenjo,PT,-1,-0.5,1710000,67,"['-1', '0', '-', 0, 0]",-1,0,0,0,0,-0.2
14,Real Valladolid CF,Javi Sánchez,DF,7,3.5,1120000,67,"['6', '1', '-', 0, 0]",6,1,0,0,0,1.4
14,Real Valladolid CF,Jawad El Yamiq,DF,7,3.5,1760000,67,"['-', '5', '2', 0, 0]",0,5,2,0,0,1.4
14,Real Valladolid CF,Joaquín Fernández,DF,5,1.7,1320000,67,"['1', '2', '2', 0, 0]",1,2,2,0,0,1.0
14,Real Valladolid CF,Luis Pérez,DF,4,1.3,1420000,100,"['2', '2', '0', 0, 0]",2,2,0,0,0,0.8
14,Real Valladolid CF,Lucas Olaza,DF,3,1.5,670000,0,"['1', '2', '-', 0, 0]",1,2,0,0,0,0.6
14,Real Valladolid CF,Sergio Escudero,DF,2,0.7,1430000,100,"['1', '2', '-1', 0, 0]",1,2,-1,0,0,0.4
14,Real Valladolid CF,Zouhair Feddal,DF,0,0,1100000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Anuar,MD,15,7.5,1810000,67,"['-', '14', '1', 0, 0]",0,14,1,0,0,3.0
14,Real Valladolid CF,Iván Sánchez,MD,12,4,2160000,67,"['6', '4', '2', 0, 0]",6,4,2,0,0,2.4
14,Real Valladolid CF,Álvaro Aguado,MD,11,3.7,2690000,100,"['3', '6', '2', 0, 0]",3,6,2,0,0,2.2
14,Real Valladolid CF,Óscar Plano,MD,10,3.3,1490000,0,"['2', '2', '6', 0, 0]",2,2,6,0,0,2.0
14,Real Valladolid CF,Kike Pérez,MD,9,3,1450000,67,"['6', '2', '1', 0, 0]",6,2,1,0,0,1.8
14,Real Valladolid CF,Monchu,MD,8,2.7,1180000,67,"['4', '2', '2', 0, 0]",4,2,2,0,0,1.6
14,Real Valladolid CF,Roque Mesa,MD,6,2,2530000,67,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2
14,Real Valladolid CF,Toni Villa,MD,3,1.5,1360000,33,"['1', '-', '2', 0, 0]",1,0,2,0,0,0.6
14,Real Valladolid CF,Gonzalo Plata,MD,2,2,3860000,33,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
14,Real Valladolid CF,Mickael Malsa,MD,0,0,850000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Hugo Vallejo,MD,0,0,280000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Sergio León,DL,8,2.7,2140000,33,"['2', '5', '1', 0, 0]",2,5,1,0,0,1.6
14,Real Valladolid CF,Sergi Guardiola,DL,4,2,3660000,67,"['-', '2', '2', 0, 0]",0,2,2,0,0,0.8
14,Real Valladolid CF,Roberto Arroyo,DL,2,2,160000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
14,Real Valladolid CF,Shon Weissman,DL,0,0,3580000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Jeremías Ledesma,PT,15,5,3740000,100,"['10', '0', '5', 0, 0]",10,0,5,0,0,3.0
15,Cádiz CF,David Gil,PT,0,0,190000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Luis Hernández,DF,15,5,3080000,100,"['8', '6', '1', 0, 0]",8,6,1,0,0,3.0
15,Cádiz CF,Fali,DF,11,3.7,2080000,100,"['6', '3', '2', 0, 0]",6,3,2,0,0,2.2
15,Cádiz CF,Víctor Chust,DF,8,2.7,1330000,67,"['5', '1', '2', 0, 0]",5,1,2,0,0,1.6
15,Cádiz CF,Zaldua,DF,7,2.3,1930000,100,"['4', '2', '1', 0, 0]",4,2,1,0,0,1.4
15,Cádiz CF,Arzamendia,DF,4,1.3,620000,67,"['2', '4', '-1', 0, 0]",2,4,-1,0,0,1.0
15,Cádiz CF,Espino,DF,3,1,3340000,100,"['1', '2', '0', 0, 0]",1,2,0,0,0,0.6
15,Cádiz CF,Cala,DF,0,0,350000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Iza Carcelén,DF,0,0,400000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Momo Mbaye,DF,0,0,330000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,José Mari,MD,7,2.3,920000,67,"['1', '3', '3', 0, 0]",1,3,3,0,0,1.4
15,Cádiz CF,Awer Mabil,MD,6,2,1750000,33,"['4', '2', '0', 0, 0]",4,2,0,0,0,1.2
15,Cádiz CF,Fede San Emeterio,MD,5,2.5,640000,0,"['-', '4', '1', 0, 0]",0,4,1,0,0,1.0
15,Cádiz CF,Mamady Diarra,MD,4,2,360000,33,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8
15,Cádiz CF,Tomás Alarcón,MD,3,1.5,690000,33,"['2', '2', '-1', 0, 0]",2,2,-1,0,0,0.6
15,Cádiz CF,Iván Alejo,MD,3,1,720000,33,"['4', '-1', '-', 0, 0]",4,-1,0,0,0,0.6
15,Cádiz CF,Alberto Perea,MD,2,2,540000,33,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
15,Cádiz CF,Álex Fernández,MD,2,2,1880000,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
15,Cádiz CF,Antonio Blanco,MD,1,1,1050000,33,"['-', '-', '1', 0, 0]",0,0,1,0,0,0.2
15,Cádiz CF,Brian Ocampo,MD,0,0,720000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Álvaro Bastida,MD,0,0,240000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Martín Calderón,MD,0,0,240000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Rubén Alcaraz,MD,0,0,2590000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Jon Ander Garrido,MD,0,0,200000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Pombo,MD,0,0,280000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Bongonda,MD,0,0,1930000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Negredo,DL,9,3,3470000,33,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8
15,Cádiz CF,Lucas Pérez,DL,5,1.7,5020000,67,"['1', '2', '2', 0, 0]",1,2,2,0,0,1.0
15,Cádiz CF,Choco Lozano,DL,5,1.7,3110000,100,"['4', '0', '1', 0, 0]",4,0,1,0,0,1.0
15,Cádiz CF,Iván Chapela,DL,0,0,270000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Álvaro Giménez,DL,0,0,240000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Sobrino,DL,0,0,1360000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Fernando Martínez,PT,23,7.7,2980000,100,"['12', '4', '7', 0, 0]",12,4,7,0,0,4.6
16,UD Almería,Rosic,PT,0,0,210000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Pacheco,PT,0,0,2330000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Akieme,DF,15,5,2260000,100,"['6', '3', '6', 0, 0]",6,3,6,0,0,3.0
16,UD Almería,Rodrigo Ely,DF,15,5,2500000,100,"['2', '5', '8', 0, 0]",2,5,8,0,0,3.0
16,UD Almería,Kaiky,DF,11,3.7,2600000,100,"['5', '4', '2', 0, 0]",5,4,2,0,0,2.2
16,UD Almería,Chumi,DF,9,3,820000,33,"['4', '4', '2', 0, 0]",4,4,2,0,0,2.0
16,UD Almería,Álex Pozo,DF,8,8,1290000,33,"['-', '-', '8', 0, 0]",0,0,8,0,0,1.6
16,UD Almería,Babic,DF,5,1.7,2000000,100,"['2', '2', '1', 0, 0]",2,2,1,0,0,1.0
16,UD Almería,Mendes,DF,1,1,970000,0,"['-', '-', '1', 0, 0]",0,0,1,0,0,0.2
16,UD Almería,Juanjo Nieto,DF,0,0,330000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Iván Martos,DF,0,0,220000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Álex Centelles,DF,0,0,260000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Ramazani,MD,24,8,6880000,100,"['9', '7', '8', 0, 0]",9,7,8,0,0,4.8
16,UD Almería,Robertone,MD,16,5.3,3530000,100,"['3', '8', '5', 0, 0]",3,8,5,0,0,3.2
16,UD Almería,Eguaras,MD,14,4.7,2310000,100,"['8', '5', '1', 0, 0]",8,5,1,0,0,2.8
16,UD Almería,Samu Costa,MD,11,3.7,2170000,100,"['3', '5', '2', 0, 0]",3,5,2,0,0,2.0
16,UD Almería,Curro Sánchez,MD,6,3,650000,0,"['4', '-', '2', 0, 0]",4,0,2,0,0,1.2
16,UD Almería,Francisco Portillo,MD,4,2,1430000,0,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8
16,UD Almería,Embarba,MD,4,4,1530000,0,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8
16,UD Almería,Arnau Puigmal,MD,3,1.5,640000,33,"['2', '1', '-', 0, 0]",2,1,0,0,0,0.6
16,UD Almería,De la Hoz,MD,2,2,1010000,0,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4
16,UD Almería,Arvin Appiah,MD,0,0,730000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Gui Guedes,MD,0,0,520000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Svidersky,MD,0,0,960000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Umar Sadiq,DL,14,4.7,13050000,100,"['2', '5', '7', 0, 0]",2,5,7,0,0,2.8
16,UD Almería,Leo Baptistão,DL,5,2.5,3850000,0,"['-', '2', '3', 0, 0]",0,2,3,0,0,1.0
16,UD Almería,Dyego Sousa,DL,4,2,1140000,0,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8
16,UD Almería,Milovanovic,DL,0,0,1410000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
17,Elche CF,Édgar Badía,PT,19,6.3,2930000,100,"['2', '7', '10', 0, 0]",2,7,10,0,0,3.8
17,Elche CF,Axel Werner,PT,0,0,290000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
17,Elche CF,Bigas,DF,10,3.3,1600000,100,"['1', '7', '2', 0, 0]",1,7,2,0,0,2.0
17,Elche CF,Johan Mojica,DF,10,3.3,4030000,100,"['0', '6', '4', 0, 0]",0,6,4,0,0,2.0
17,Elche CF,Helibelton Palacios,DF,8,4,1530000,33,"['4', '-', '4', 0, 0]",4,0,4,0,0,1.6
17,Elche CF,Pol Lirola,DF,7,3.5,1460000,67,"['-', '6', '1', 0, 0]",0,6,1,0,0,1.4
17,Elche CF,Enzo Roco,DF,6,2,1690000,100,"['-2', '6', '2', 0, 0]",-2,6,2,0,0,1.2
17,Elche CF,Diego González,DF,2,2,460000,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4
17,Elche CF,Clerc,DF,0,0,520000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
17,Elche CF,Gonzalo Verdú,DF,0,0,630000,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0
17,Elche CF,John Donald,DF,-8,-8,240000,33,"['-8', '-', '-', 0, 0]",-8,0,0,0,0,-1.6
17,Elche CF,Álex Collado,MD,16,8,2520000,67,"['-', '8', '8', 0, 0]",0,8,8,0,0,3.2
17,Elche CF,Gumbau,MD,9,3,1710000,100,"['2', '5', '2', 0, 0]",2,5,2,0,0,1.8
17,Elche CF,Domingos Quina,MD,8,4,890000,0,"['-', '5', '4', 0, 0]",0,5,4,0,0,1.8
