Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games
9,RCD Mallorca,Giovanni González,DF,0,0,350000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Franco Russo,DF,0,0,420000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Kang-In Lee,MD,15,7.5,1780000,100,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0
9,RCD Mallorca,Grenier,MD,8,4,2200000,100,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
9,RCD Mallorca,Idrissu Baba,MD,6,3,2080000,0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
9,RCD Mallorca,Lago Júnior,MD,4,2,390000,0,"['4', '0', 0, 0, 0]",4,0,0,0,0,0.8
9,RCD Mallorca,Dani Rodríguez,MD,4,2,3460000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
9,RCD Mallorca,Antonio Sánchez,MD,3,1.5,500000,0,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6
9,RCD Mallorca,Rodrigo Battaglia,MD,3,1.5,1240000,100,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
9,RCD Mallorca,Mboula,MD,0,0,270000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Ruiz de Galarreta,MD,0,0,670000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Amath Ndiaye,MD,0,0,310000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Javi Llabres,MD,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
9,RCD Mallorca,Muriqi,DL,11,5.5,10040000,100,"['2', '9', 0, 0, 0]",2,9,0,0,0,2.2
9,RCD Mallorca,Abdón Prats,DL,6,3,620000,0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
9,RCD Mallorca,Ángel Rodríguez,DL,0,0,1640000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Rui Silva,PT,16,8,2730000,100,"['7', '9', 0, 0, 0]",7,9,0,0,0,3.2
10,Real Betis Balompié,Dani Martín,PT,0,0,230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Claudio Bravo,PT,0,0,1230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Pezzella,DF,15,7.5,2770000,100,"['10', '5', 0, 0, 0]",10,5,0,0,0,3.0
10,Real Betis Balompié,Édgar González,DF,10,5,1840000,100,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
10,Real Betis Balompié,Álex Moreno,DF,6,3,5790000,100,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
10,Real Betis Balompié,Fran Delgado,DF,0,0,290000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
10,Real Betis Balompié,Sabaly,DF,0,0,2330000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Martín Montoya,DF,0,0,280000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Víctor Ruiz,DF,0,0,440000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Juan Miranda,DF,0,0,680000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Luiz Felipe,DF,0,0,4500000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Fekir,MD,12,6,14950000,100,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4
10,Real Betis Balompié,William Carvalho,MD,11,5.5,5260000,100,"['7', '4', 0, 0, 0]",7,4,0,0,0,2.2
10,Real Betis Balompié,Guido Rodríguez,MD,11,5.5,7510000,100,"['9', '2', 0, 0, 0]",9,2,0,0,0,2.2
10,Real Betis Balompié,Rober González,MD,8,4,580000,0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6
10,Real Betis Balompié,Aitor Ruibal,MD,7,3.5,1300000,100,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4
10,Real Betis Balompié,Rodrigo Sánchez,MD,6,3,1070000,100,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2
10,Real Betis Balompié,Paul Akouokou,MD,0,0,340000,0,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6
10,Real Betis Balompié,Camarasa,MD,0,0,240000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Joaquín,MD,0,0,670000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Guardado,MD,0,0,570000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Luiz Henrique,MD,0,0,6410000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Canales,MD,0,0,13540000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
10,Real Betis Balompié,Borja Iglesias,DL,27,13.5,12980000,100,"['12', '15', 0, 0, 0]",12,15,0,0,0,5.4
10,Real Betis Balompié,Juanmi Jiménez,DL,15,7.5,15080000,100,"['16', '-1', 0, 0, 0]",16,-1,0,0,0,3.0
10,Real Betis Balompié,Loren Morón,DL,5,2.5,580000,0,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
10,Real Betis Balompié,Willian José,DL,0,0,4690000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Alex Remiro,PT,6,3,5110000,100,"['7', '-1', 0, 0, 0]",7,-1,0,0,0,1.2
11,Real Sociedad de Fútbol,Andoni Zubiaurre,PT,0,0,160000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Zubeldia,DF,7,3.5,1680000,100,"['6', '1', 0, 0, 0]",6,1,0,0,0,1.4
11,Real Sociedad de Fútbol,Le Normand,DF,7,3.5,6480000,100,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4
11,Real Sociedad de Fútbol,Aritz Elustondo,DF,6,3,3690000,100,"['6', '0', 0, 0, 0]",6,0,0,0,0,1.2
11,Real Sociedad de Fútbol,Diego Rico,DF,3,3,2450000,50,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
11,Real Sociedad de Fútbol,Gorosabel,DF,2,2,2030000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
11,Real Sociedad de Fútbol,Aihen Muñoz,DF,1,0.5,800000,50,"['2', '-1', 0, 0, 0]",2,-1,0,0,0,0.2
11,Real Sociedad de Fútbol,Jon Pacheco,DF,0,0,380000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Álex Sola,DF,0,0,300000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Mikel Merino,MD,17,8.5,11050000,100,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4
11,Real Sociedad de Fútbol,Kubo,MD,12,6,5290000,100,"['9', '3', 0, 0, 0]",9,3,0,0,0,2.4
11,Real Sociedad de Fútbol,Silva,MD,10,5,6700000,100,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
11,Real Sociedad de Fútbol,Brais Méndez,MD,7,3.5,7670000,100,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4
11,Real Sociedad de Fútbol,Zubimendi,MD,6,3,3830000,100,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
11,Real Sociedad de Fútbol,Illarramendi,MD,3,3,1510000,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
11,Real Sociedad de Fútbol,Beñat Turrientes,MD,2,2,380000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
11,Real Sociedad de Fútbol,Ander Barrenetxea,MD,2,2,900000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
11,Real Sociedad de Fútbol,Robert Navarro,MD,2,2,400000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
11,Real Sociedad de Fútbol,Germán Valera,MD,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Merquelanz,MD,0,0,320000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Ander Martín,MD,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Guevara,MD,0,0,290000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Isak,DL,10,5,9950000,100,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0
11,Real Sociedad de Fútbol,Karrikaburu,DL,8,4,590000,0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6
11,Real Sociedad de Fútbol,Ali Cho,DL,2,1,7020000,0,"['0', '2', 0, 0, 0]",0,2,0,0,0,0.4
11,Real Sociedad de Fútbol,Carlos Fernández,DL,0,0,1080000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
11,Real Sociedad de Fútbol,Oyarzabal,DL,0,0,5500000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Rulli,PT,23,11.5,4210000,100,"['12', '11', 0, 0, 0]",12,11,0,0,0,4.6
12,Villarreal CF,Pepe Reina,PT,0,0,910000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Juan Foyth,DF,13,6.5,4390000,100,"['3', '10', 0, 0, 0]",3,10,0,0,0,2.6
12,Villarreal CF,Alfonso Pedraza,DF,12,6,3730000,100,"['4', '8', 0, 0, 0]",4,8,0,0,0,2.4
12,Villarreal CF,Albiol,DF,11,5.5,4490000,100,"['4', '7', 0, 0, 0]",4,7,0,0,0,2.2
12,Villarreal CF,Pau Torres,DF,10,5,8180000,100,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0
12,Villarreal CF,Aïssa Mandi,DF,2,2,1050000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
12,Villarreal CF,Jorge Cuenca,DF,0,0,1240000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Kiko Femenía,DF,0,0,1230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Álex Baena,MD,23,11.5,2940000,0,"['19', '4', 0, 0, 0]",19,4,0,0,0,4.6
12,Villarreal CF,Parejo,MD,18,9,16360000,100,"['10', '8', 0, 0, 0]",10,8,0,0,0,3.6
12,Villarreal CF,Yéremi Pino,MD,15,7.5,8690000,100,"['7', '8', 0, 0, 0]",7,8,0,0,0,3.0
12,Villarreal CF,Capoue,MD,9,4.5,6000000,100,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8
12,Villarreal CF,Coquelin,MD,8,4,3730000,50,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6
12,Villarreal CF,Samu Chukwueze,MD,7,3.5,3810000,0,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4
12,Villarreal CF,Lo Celso,MD,3,3,8770000,50,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6
12,Villarreal CF,Morlanes,MD,0,0,650000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Alberto Moreno,MD,0,0,1020000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Carlo Adriano,MD,0,0,330000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Trigueros,MD,0,0,2820000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Nicolas Jackson,DL,12,6,3080000,100,"['10', '2', 0, 0, 0]",10,2,0,0,0,2.4
12,Villarreal CF,Gerard Moreno,DL,8,4,17440000,100,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6
12,Villarreal CF,Morales,DL,4,2,7150000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
12,Villarreal CF,Danjuma,DL,0,0,8000000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
12,Villarreal CF,Fernando Niño,DL,0,0,1000000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Mamardashvili,PT,8,4,3130000,100,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6
13,Valencia CF,Jaume Doménech,PT,0,0,420000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Thierry Correia,DF,9,4.5,2970000,100,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8
13,Valencia CF,Foulquier,DF,6,3,1480000,0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
13,Valencia CF,Diakhaby,DF,5,2.5,1820000,100,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0
13,Valencia CF,Gabriel Paulista,DF,5,5,4510000,50,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
13,Valencia CF,Lato,DF,4,2,380000,0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
13,Valencia CF,Cristhian Mosquera,DF,4,4,540000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
13,Valencia CF,Jesús Vázquez,DF,3,1.5,1530000,100,"['3', '0', 0, 0, 0]",3,0,0,0,0,0.6
13,Valencia CF,Gayà,DF,0,0,4760000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Rubén Iranzo,DF,0,0,200000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Özkacar,DF,0,0,500000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Cömert,DF,-3,-3,500000,50,"['-3', '-', 0, 0, 0]",-3,0,0,0,0,-0.6
13,Valencia CF,Carlos Soler,MD,15,7.5,14340000,100,"['10', '5', 0, 0, 0]",10,5,0,0,0,3.0
13,Valencia CF,Samuel Lino,MD,9,4.5,4960000,100,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8
13,Valencia CF,Samu Castillejo,MD,7,3.5,7540000,100,"['3', '4', 0, 0, 0]",3,4,0,0,0,1.4
13,Valencia CF,Guillamón,MD,6,3,2870000,100,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
13,Valencia CF,Nico González,MD,5,2.5,3610000,0,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
13,Valencia CF,Yunus Musah,MD,5,2.5,1520000,100,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0
13,Valencia CF,Racic,MD,0,0,690000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Jesús Santiago,MD,0,0,420000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Koba,MD,0,0,300000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
13,Valencia CF,Hugo Duro,DL,6,3,4410000,100,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
13,Valencia CF,Maxi Gómez,DL,4,2,3420000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
13,Valencia CF,Marcos André,DL,3,3,2180000,0,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6
13,Valencia CF,Manu Vallejo,DL,0,0,410000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Masip,PT,0,0,1470000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Sergio Asenjo,PT,-1,-0.5,1810000,100,"['-1', '0', 0, 0, 0]",-1,0,0,0,0,-0.2
14,Real Valladolid CF,Jawad El Yamiq,DF,7,3.5,1830000,100,"['6', '1', 0, 0, 0]",6,1,0,0,0,1.4
14,Real Valladolid CF,Javi Sánchez,DF,5,5,1030000,50,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0
14,Real Valladolid CF,Luis Pérez,DF,4,2,1480000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
14,Real Valladolid CF,Sergio Escudero,DF,3,1.5,1470000,100,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
14,Real Valladolid CF,Joaquín Fernández,DF,3,1.5,1280000,50,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
14,Real Valladolid CF,Lucas Olaza,DF,3,1.5,720000,0,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
14,Real Valladolid CF,Anuar,MD,14,14,720000,50,"['-', '14', 0, 0, 0]",0,14,0,0,0,2.8
14,Real Valladolid CF,Iván Sánchez,MD,10,5,2020000,50,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
14,Real Valladolid CF,Álvaro Aguado,MD,9,4.5,2520000,100,"['3', '6', 0, 0, 0]",3,6,0,0,0,1.8
14,Real Valladolid CF,Kike Pérez,MD,8,4,970000,50,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6
14,Real Valladolid CF,Monchu,MD,6,3,780000,50,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
14,Real Valladolid CF,Roque Mesa,MD,4,2,2840000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
14,Real Valladolid CF,Óscar Plano,MD,4,2,1570000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
14,Real Valladolid CF,Gonzalo Plata,MD,2,2,4180000,50,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
14,Real Valladolid CF,Toni Villa,MD,1,1,1550000,50,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2
14,Real Valladolid CF,Mickael Malsa,MD,0,0,810000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Hugo Vallejo,MD,0,0,280000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
14,Real Valladolid CF,Sergio León,DL,7,3.5,2090000,50,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4
14,Real Valladolid CF,Sergi Guardiola,DL,2,2,3650000,50,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
14,Real Valladolid CF,Sekou Gassama,DL,2,2,500000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
14,Real Valladolid CF,Shon Weissman,DL,0,0,3550000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Jeremías Ledesma,PT,10,5,3710000,100,"['10', '0', 0, 0, 0]",10,0,0,0,0,2.0
15,Cádiz CF,David Gil,PT,0,0,180000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Luis Hernández,DF,14,7,2690000,100,"['8', '6', 0, 0, 0]",8,6,0,0,0,2.8
15,Cádiz CF,Fali,DF,9,4.5,1830000,100,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8
15,Cádiz CF,Víctor Chust,DF,6,3,1400000,100,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
15,Cádiz CF,Zaldua,DF,6,3,2040000,100,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2
15,Cádiz CF,Arzamendia,DF,6,3,620000,50,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2
15,Cádiz CF,Espino,DF,3,1.5,3780000,100,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
15,Cádiz CF,Cala,DF,0,0,360000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Iza Carcelén,DF,0,0,420000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Momo Mbaye,DF,0,0,330000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Awer Mabil,MD,6,3,1680000,50,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2
15,Cádiz CF,José Mari,MD,4,2,1000000,50,"['1', '3', 0, 0, 0]",1,3,0,0,0,0.8
15,Cádiz CF,Iván Alejo,MD,4,2,620000,0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8
15,Cádiz CF,Fede San Emeterio,MD,4,4,630000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
15,Cádiz CF,Mamady Diarra,MD,4,2,330000,50,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
15,Cádiz CF,Tomás Alarcón,MD,3,1.5,720000,50,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6
15,Cádiz CF,Alberto Perea,MD,2,2,560000,50,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
15,Cádiz CF,Antonio Blanco,MD,0,0,970000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Álvaro Bastida,MD,0,0,240000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Martín Calderón,MD,0,0,230000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Rubén Alcaraz,MD,0,0,2700000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Jon Ander Garrido,MD,0,0,210000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Pombo,MD,0,0,280000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Álex Fernández,MD,0,0,1900000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Negredo,DL,4,2,3500000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
15,Cádiz CF,Choco Lozano,DL,4,2,3090000,100,"['4', '0', 0, 0, 0]",4,0,0,0,0,0.8
15,Cádiz CF,Lucas Pérez,DL,3,1.5,5710000,100,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
15,Cádiz CF,Iván Chapela,DL,0,0,290000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Álvaro Giménez,DL,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
15,Cádiz CF,Sobrino,DL,0,0,1540000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Fernando Martínez,PT,16,8,2630000,100,"['12', '4', 0, 0, 0]",12,4,0,0,0,3.2
16,UD Almería,Rosic,PT,0,0,200000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Pacheco,PT,0,0,2350000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Rodrigo Ely,DF,9,4.5,2450000,100,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8
16,UD Almería,Kaiky,DF,9,4.5,2050000,100,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8
16,UD Almería,Akieme,DF,7,3.5,2150000,100,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
16,UD Almería,Chumi,DF,7,3.5,690000,50,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4
16,UD Almería,Babic,DF,4,2,2160000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
16,UD Almería,Álex Pozo,DF,0,0,1340000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Juanjo Nieto,DF,0,0,330000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Iván Martos,DF,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Mendes,DF,0,0,680000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Álex Centelles,DF,0,0,260000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Ramazani,MD,16,8,5000000,100,"['9', '7', 0, 0, 0]",9,7,0,0,0,3.2
16,UD Almería,Eguaras,MD,13,6.5,1740000,100,"['8', '5', 0, 0, 0]",8,5,0,0,0,2.6
16,UD Almería,Robertone,MD,11,5.5,3250000,100,"['3', '8', 0, 0, 0]",3,8,0,0,0,2.2
16,UD Almería,Samu Costa,MD,9,4.5,2240000,100,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6
16,UD Almería,Francisco Portillo,MD,4,2,1570000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
16,UD Almería,Curro Sánchez,MD,4,4,670000,0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
16,UD Almería,Arnau Puigmal,MD,3,1.5,620000,50,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6
16,UD Almería,Lazo,MD,2,2,730000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
16,UD Almería,Arvin Appiah,MD,0,0,870000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,De la Hoz,MD,0,0,770000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Gui Guedes,MD,0,0,560000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Svidersky,MD,0,0,1090000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
16,UD Almería,Umar Sadiq,DL,7,3.5,12890000,100,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4
16,UD Almería,Dyego Sousa,DL,4,2,1240000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
16,UD Almería,Leo Baptistão,DL,2,2,4030000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
16,UD Almería,Milovanovic,DL,0,0,1610000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
17,Elche CF,Édgar Badía,PT,9,4.5,3000000,100,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8
17,Elche CF,Axel Werner,PT,0,0,310000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
17,Elche CF,Johan Mojica,DF,8,4,4150000,100,"['1', '7', 0, 0, 0]",1,7,0,0,0,1.6
17,Elche CF,Bigas,DF,6,3,1350000,100,"['0', '6', 0, 0, 0]",0,6,0,0,0,1.2
17,Elche CF,Pol Lirola,DF,6,6,1100000,50,"['-', '6', 0, 0, 0]",0,6,0,0,0,1.2
17,Elche CF,Helibelton Palacios,DF,4,4,1650000,50,"['-2', '6', 0, 0, 0]",-2,6,0,0,0,0.8
17,Elche CF,Enzo Roco,DF,4,2,1690000,100,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
17,Elche CF,Diego González,DF,2,2,480000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
17,Elche CF,Clerc,DF,0,0,530000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
17,Elche CF,Gonzalo Verdú,DF,0,0,670000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
17,Elche CF,John Donald,DF,-8,-8,220000,50,"['-8', '-', 0, 0, 0]",-8,0,0,0,0,-1.6
17,Elche CF,Álex Collado,MD,8,8,2060000,50,"['-', '8', 0, 0, 0]",0,8,0,0,0,1.6
17,Elche CF,Gumbau,MD,7,3.5,1810000,100,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4
17,Elche CF,Josan,MD,4,2,1180000,0,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0
17,Elche CF,Domingos Quina,MD,4,4,960000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
17,Elche CF,Omar Mascarell,MD,3,1.5,2160000,100,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6
