Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
9,RCD Mallorca,Copete,DF,3,100,0,0,16,5.3,"['7', '2', '7', 0, 0]",7,2,7,0,0,3.2,2870000
9,RCD Mallorca,Raíllo,DF,3,100,2,0,15,5,"['5', '3', '7', 0, 0]",5,3,7,0,0,3.0,2910000
9,RCD Mallorca,Jaume Costa,DF,3,100,0,0,13,4.3,"['3', '5', '5', 0, 0]",3,5,5,0,0,2.6,2170000
9,RCD Mallorca,Braian Cufré,DF,3,0,1,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,390000
9,RCD Mallorca,Josep Gayá,DF,3,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,230000
9,RCD Mallorca,Giovanni González,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,340000
9,RCD Mallorca,Franco Russo,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,420000
9,RCD Mallorca,Kang-In Lee,MD,3,100,0,0,26,8.7,"['4', '11', '11', 0, 0]",4,11,11,0,0,5.2,2820000
9,RCD Mallorca,Grenier,MD,2,100,0,0,12,4,"['4', '4', '4', 0, 0]",4,4,4,0,0,2.4,2090000
9,RCD Mallorca,Dani Rodríguez,MD,1,100,0,0,9,3,"['4', '0', '5', 0, 0]",4,0,5,0,0,1.8,3130000
9,RCD Mallorca,Idrissu Baba,MD,2,0,0,0,6,3,"['2', '4', '-', 0, 0]",2,4,0,0,0,1.2,1810000
9,RCD Mallorca,Rodrigo Battaglia,MD,1,100,0,0,5,1.7,"['4', '-1', '2', 0, 0]",4,-1,2,0,0,1.0,1250000
9,RCD Mallorca,Antonio Sánchez,MD,0,0,0,0,4,1.3,"['1', '2', '1', 0, 0]",1,2,1,0,0,0.8,680000
9,RCD Mallorca,Lago Júnior,MD,0,0,0,0,4,2,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,380000
9,RCD Mallorca,Ruiz de Galarreta,MD,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,720000
9,RCD Mallorca,Javi Llabres,MD,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,220000
9,RCD Mallorca,Amath Ndiaye,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,310000
9,RCD Mallorca,Muriqi,DL,0,100,0,0,22,7.3,"['2', '9', '11', 0, 0]",2,9,11,0,0,4.4,9950000
9,RCD Mallorca,Abdón Prats,DL,0,0,0,0,8,2.7,"['2', '4', '2', 0, 0]",2,4,2,0,0,1.6,870000
9,RCD Mallorca,Kadewere,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1000000
10,Real Betis Balompié,Rui Silva,PT,3,100,0,0,24,8,"['7', '9', '8', 0, 0]",7,9,8,0,0,4.8,3190000
10,Real Betis Balompié,Dani Martín,PT,3,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
10,Real Betis Balompié,Claudio Bravo,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1390000
10,Real Betis Balompié,Édgar González,DF,3,100,0,1,18,6,"['6', '4', '8', 0, 0]",6,4,8,0,0,3.6,2400000
10,Real Betis Balompié,Pezzella,DF,3,100,0,0,11,3.7,"['10', '5', '-4', 0, 0]",10,5,-4,0,0,2.2,2770000
10,Real Betis Balompié,Álex Moreno,DF,3,100,0,0,9,3,"['4', '2', '3', 0, 0]",4,2,3,0,0,1.8,5440000
10,Real Betis Balompié,Luiz Felipe,DF,3,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,4450000
10,Real Betis Balompié,Fran Delgado,DF,3,0,2,0,0,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,250000
10,Real Betis Balompié,Sabaly,DF,3,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2090000
10,Real Betis Balompié,Martín Montoya,DF,3,0,4,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,270000
10,Real Betis Balompié,Víctor Ruiz,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,430000
10,Real Betis Balompié,Juan Miranda,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,650000
10,Real Betis Balompié,William Carvalho,MD,1,100,0,0,18,6,"['9', '2', '7', 0, 0]",9,2,7,0,0,3.6,4940000
10,Real Betis Balompié,Fekir,MD,1,100,0,0,17,5.7,"['7', '5', '5', 0, 0]",7,5,5,0,0,3.4,14770000
10,Real Betis Balompié,Guido Rodríguez,MD,2,100,0,0,17,5.7,"['7', '4', '6', 0, 0]",7,4,6,0,0,3.4,7270000
10,Real Betis Balompié,Aitor Ruibal,MD,1,100,0,0,12,4,"['5', '2', '5', 0, 0]",5,2,5,0,0,2.4,1760000
10,Real Betis Balompié,Rober González,MD,2,0,0,0,8,4,"['5', '1', '2', 0, 0]",5,1,2,0,0,1.6,980000
10,Real Betis Balompié,Rodrigo Sánchez,MD,1,100,0,0,8,2.7,"['6', '2', '-', 0, 0]",6,2,0,0,0,1.6,1280000
10,Real Betis Balompié,Paul Akouokou,MD,1,0,0,0,0,0,"['-', '-', '3', 0, 0]",0,0,3,0,0,0.6,380000
10,Real Betis Balompié,Canales,MD,1,0,0,0,3,3,"['-', '3', '-', 0, 0]",0,3,0,0,0,0.6,14110000
10,Real Betis Balompié,Luiz Henrique,MD,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,5900000
10,Real Betis Balompié,Camarasa,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,230000
10,Real Betis Balompié,Joaquín,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,640000
10,Real Betis Balompié,Guardado,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,540000
11,Real Sociedad de Fútbol,Alex Remiro,PT,3,100,0,0,17,5.7,"['7', '-1', '11', 0, 0]",7,-1,11,0,0,3.4,5190000
11,Real Sociedad de Fútbol,Andoni Zubiaurre,PT,3,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,400000
11,Real Sociedad de Fútbol,Le Normand,DF,3,100,0,0,12,4,"['6', '1', '5', 0, 0]",6,1,5,0,0,2.4,6380000
11,Real Sociedad de Fútbol,Zubeldia,DF,3,100,0,1,11,3.7,"['5', '2', '4', 0, 0]",5,2,4,0,0,2.2,1700000
11,Real Sociedad de Fútbol,Aritz Elustondo,DF,3,67,0,1,10,3.3,"['6', '0', '4', 0, 0]",6,0,4,0,0,2.0,3910000
11,Real Sociedad de Fútbol,Gorosabel,DF,3,33,0,0,7,3.5,"['-', '2', '5', 0, 0]",0,2,5,0,0,1.4,1810000
11,Real Sociedad de Fútbol,Aihen Muñoz,DF,3,67,1,0,5,1.7,"['2', '-1', '4', 0, 0]",2,-1,4,0,0,1.0,780000
11,Real Sociedad de Fútbol,Diego Rico,DF,3,33,0,0,3,3,"['3', '-', '-', 0, 0]",3,0,0,0,0,0.6,2620000
11,Real Sociedad de Fútbol,Jon Pacheco,DF,3,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,360000
11,Real Sociedad de Fútbol,Álex Sola,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,310000
11,Real Sociedad de Fútbol,Mikel Merino,MD,2,100,1,0,18,6,"['11', '6', '1', 0, 0]",11,6,1,0,0,3.6,10960000
11,Real Sociedad de Fútbol,Brais Méndez,MD,2,100,0,0,18,6,"['5', '2', '11', 0, 0]",5,2,11,0,0,3.6,7540000
11,Real Sociedad de Fútbol,Zubimendi,MD,3,100,0,0,17,5.7,"['4', '2', '11', 0, 0]",4,2,11,0,0,3.4,4370000
11,Real Sociedad de Fútbol,Kubo,MD,1,100,0,0,14,4.7,"['6', '4', '4', 0, 0]",6,4,4,0,0,2.8,5920000
11,Real Sociedad de Fútbol,Silva,MD,3,100,0,0,14,4.7,"['9', '3', '2', 0, 0]",9,3,2,0,0,2.8,7330000
11,Real Sociedad de Fútbol,Illarramendi,MD,2,0,0,0,4,2,"['3', '-', '1', 0, 0]",3,0,1,0,0,0.8,1350000
11,Real Sociedad de Fútbol,Ander Barrenetxea,MD,2,0,0,0,3,1.5,"['2', '-', '1', 0, 0]",2,0,1,0,0,0.6,870000
11,Real Sociedad de Fútbol,Beñat Turrientes,MD,1,0,0,0,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,390000
11,Real Sociedad de Fútbol,Robert Navarro,MD,1,0,0,0,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,380000
11,Real Sociedad de Fútbol,Merquelanz,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,300000
11,Real Sociedad de Fútbol,Ander Martín,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,210000
11,Real Sociedad de Fútbol,Guevara,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,290000
11,Real Sociedad de Fútbol,Karrikaburu,DL,0,0,0,0,10,3.3,"['6', '2', '2', 0, 0]",6,2,2,0,0,2.0,1770000
11,Real Sociedad de Fútbol,Ali Cho,DL,0,33,0,0,6,2,"['0', '2', '4', 0, 0]",0,2,4,0,0,1.2,6740000
11,Real Sociedad de Fútbol,Carlos Fernández,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,990000
11,Real Sociedad de Fútbol,Sorloth,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2000000
11,Real Sociedad de Fútbol,Oyarzabal,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4890000
12,Villarreal CF,Rulli,PT,3,100,0,0,31,10.3,"['12', '11', '8', 0, 0]",12,11,8,0,0,6.2,4610000
12,Villarreal CF,Pepe Reina,PT,3,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,980000
12,Villarreal CF,Alfonso Pedraza,DF,3,100,0,0,18,6,"['4', '8', '6', 0, 0]",4,8,6,0,0,3.6,3770000
12,Villarreal CF,Pau Torres,DF,3,100,0,0,17,5.7,"['3', '7', '7', 0, 0]",3,7,7,0,0,3.4,7870000
12,Villarreal CF,Albiol,DF,3,100,1,0,15,5,"['3', '10', '2', 0, 0]",3,10,2,0,0,3.0,4480000
12,Villarreal CF,Juan Foyth,DF,3,100,0,0,15,5,"['4', '7', '4', 0, 0]",4,7,4,0,0,3.0,5410000
12,Villarreal CF,Kiko Femenía,DF,3,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1180000
12,Villarreal CF,Aïssa Mandi,DF,3,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,970000
12,Villarreal CF,Jorge Cuenca,DF,3,0,1,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1040000
12,Villarreal CF,Álex Baena,MD,3,0,1,0,25,8.3,"['19', '4', '2', 0, 0]",19,4,2,0,0,5.0,3840000
12,Villarreal CF,Parejo,MD,2,100,0,0,21,7,"['10', '8', '3', 0, 0]",10,8,3,0,0,4.2,16620000
12,Villarreal CF,Yéremi Pino,MD,3,100,0,0,16,5.3,"['7', '8', '1', 0, 0]",7,8,1,0,0,3.2,8750000
12,Villarreal CF,Capoue,MD,3,100,0,0,14,4.7,"['5', '4', '5', 0, 0]",5,4,5,0,0,2.8,5410000
12,Villarreal CF,Samu Chukwueze,MD,3,0,0,1,11,3.7,"['5', '2', '4', 0, 0]",5,2,4,0,0,2.2,3410000
12,Villarreal CF,Lo Celso,MD,3,67,2,0,9,4.5,"['-', '3', '6', 0, 0]",0,3,6,0,0,1.8,9380000
12,Villarreal CF,Coquelin,MD,1,33,0,0,9,3,"['6', '2', '1', 0, 0]",6,2,1,0,0,1.8,3590000
12,Villarreal CF,Morlanes,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,710000
12,Villarreal CF,Alberto Moreno,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,920000
12,Villarreal CF,Carlo Adriano,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,330000
12,Villarreal CF,Trigueros,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2810000
12,Villarreal CF,Nicolas Jackson,DL,0,67,0,0,14,4.7,"['10', '2', '2', 0, 0]",10,2,2,0,0,2.8,4480000
12,Villarreal CF,Gerard Moreno,DL,0,100,0,0,13,4.3,"['2', '6', '5', 0, 0]",2,6,5,0,0,2.6,19120000
12,Villarreal CF,Morales,DL,0,33,0,0,7,2.3,"['2', '2', '3', 0, 0]",2,2,3,0,0,1.4,7220000
12,Villarreal CF,Danjuma,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,7860000
13,Valencia CF,Mamardashvili,PT,3,100,0,0,16,5.3,"['6', '2', '7', 0, 0]",6,2,7,0,0,3.0,3130000
13,Valencia CF,Jaume Doménech,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,420000
13,Valencia CF,Thierry Correia,DF,3,100,0,0,12,4,"['2', '7', '3', 0, 0]",2,7,3,0,0,2.4,3430000
13,Valencia CF,Lato,DF,3,33,1,0,9,3,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8,380000
13,Valencia CF,Diakhaby,DF,3,100,0,0,8,2.7,"['3', '2', '3', 0, 0]",3,2,3,0,0,1.6,1870000
13,Valencia CF,Foulquier,DF,3,0,0,0,8,2.7,"['2', '4', '2', 0, 0]",2,4,2,0,0,1.6,1480000
13,Valencia CF,Gabriel Paulista,DF,3,33,0,0,5,5,"['-', '5', '-', 0, 0]",0,5,0,0,0,1.0,4710000
13,Valencia CF,Cristhian Mosquera,DF,3,0,0,0,4,4,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8,560000
13,Valencia CF,Jesús Vázquez,DF,2,67,0,0,3,1.5,"['3', '0', '-', 0, 0]",3,0,0,0,0,0.6,1590000
13,Valencia CF,Cömert,DF,2,67,0,0,1,0.5,"['-3', '-', '6', 0, 0]",-3,0,6,0,0,0.6,580000
13,Valencia CF,Gayà,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4820000
13,Valencia CF,Rubén Iranzo,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,200000
13,Valencia CF,Özkacar,DF,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,980000
13,Valencia CF,Carlos Soler,MD,2,100,0,0,18,6,"['10', '5', '4', 0, 0]",10,5,4,0,0,3.8,13730000
13,Valencia CF,Samu Castillejo,MD,3,100,0,0,11,3.7,"['3', '4', '4', 0, 0]",3,4,4,0,0,2.2,7630000
13,Valencia CF,Yunus Musah,MD,3,100,0,0,11,3.7,"['5', '4', '2', 0, 0]",5,4,2,0,0,2.2,1470000
13,Valencia CF,Samuel Lino,MD,3,100,0,0,11,3.7,"['2', '3', '6', 0, 0]",2,3,6,0,0,2.2,5040000
13,Valencia CF,Guillamón,MD,1,100,0,0,10,3.3,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0,2680000
13,Valencia CF,Nico González,MD,1,0,0,0,9,3,"['3', '2', '4', 0, 0]",3,2,4,0,0,1.8,3730000
13,Valencia CF,Fran Pérez,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,160000
13,Valencia CF,Racic,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,650000
13,Valencia CF,Jesús Santiago,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,390000
13,Valencia CF,André Almeida,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1520000
13,Valencia CF,Marcos André,DL,0,33,0,0,7,3.5,"['-', '3', '4', 0, 0]",0,3,4,0,0,1.4,2370000
13,Valencia CF,Hugo Duro,DL,0,67,0,0,6,3,"['4', '2', '-', 0, 0]",4,2,0,0,0,1.2,4150000
13,Valencia CF,Maxi Gómez,DL,0,0,0,0,5,1.7,"['2', '2', '1', 0, 0]",2,2,1,0,0,1.0,3640000
13,Valencia CF,Diego López Noguerol,DL,0,0,0,0,2,2,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,160000
13,Valencia CF,Cavani,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4000000
14,Real Valladolid CF,Masip,PT,3,33,0,0,3,3,"['-', '-', '3', 0, 0]",0,0,3,0,0,0.6,1400000
14,Real Valladolid CF,Sergio Asenjo,PT,3,67,0,0,-1,-0.5,"['-1', '0', '-', 0, 0]",-1,0,0,0,0,-0.2,1710000
14,Real Valladolid CF,Javi Sánchez,DF,3,67,0,0,7,3.5,"['6', '1', '-', 0, 0]",6,1,0,0,0,1.4,1120000
14,Real Valladolid CF,Jawad El Yamiq,DF,3,67,0,0,7,3.5,"['-', '5', '2', 0, 0]",0,5,2,0,0,1.4,1760000
14,Real Valladolid CF,Joaquín Fernández,DF,3,67,0,0,5,1.7,"['1', '2', '2', 0, 0]",1,2,2,0,0,1.0,1320000
14,Real Valladolid CF,Luis Pérez,DF,2,100,0,0,4,1.3,"['2', '2', '0', 0, 0]",2,2,0,0,0,0.8,1420000
14,Real Valladolid CF,Lucas Olaza,DF,2,0,0,0,3,1.5,"['1', '2', '-', 0, 0]",1,2,0,0,0,0.6,670000
14,Real Valladolid CF,Sergio Escudero,DF,3,100,0,0,2,0.7,"['1', '2', '-1', 0, 0]",1,2,-1,0,0,0.4,1430000
14,Real Valladolid CF,Zouhair Feddal,DF,2,0,1,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1100000
14,Real Valladolid CF,Anuar,MD,3,67,0,0,15,7.5,"['-', '14', '1', 0, 0]",0,14,1,0,0,3.0,1810000
14,Real Valladolid CF,Iván Sánchez,MD,3,67,0,0,12,4,"['6', '4', '2', 0, 0]",6,4,2,0,0,2.4,2160000
14,Real Valladolid CF,Álvaro Aguado,MD,2,100,0,0,11,3.7,"['3', '6', '2', 0, 0]",3,6,2,0,0,2.2,2690000
14,Real Valladolid CF,Óscar Plano,MD,2,0,0,0,10,3.3,"['2', '2', '6', 0, 0]",2,2,6,0,0,2.0,1490000
14,Real Valladolid CF,Kike Pérez,MD,3,67,0,1,9,3,"['6', '2', '1', 0, 0]",6,2,1,0,0,1.8,1450000
14,Real Valladolid CF,Monchu,MD,2,67,0,0,8,2.7,"['4', '2', '2', 0, 0]",4,2,2,0,0,1.6,1180000
14,Real Valladolid CF,Roque Mesa,MD,1,67,0,0,6,2,"['2', '2', '2', 0, 0]",2,2,2,0,0,1.2,2530000
14,Real Valladolid CF,Toni Villa,MD,1,33,0,0,3,1.5,"['1', '-', '2', 0, 0]",1,0,2,0,0,0.6,1360000
14,Real Valladolid CF,Gonzalo Plata,MD,3,33,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,3860000
14,Real Valladolid CF,Mickael Malsa,MD,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,850000
14,Real Valladolid CF,Hugo Vallejo,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,280000
14,Real Valladolid CF,Sergio León,DL,1,33,0,0,8,2.7,"['2', '5', '1', 0, 0]",2,5,1,0,0,1.6,2140000
14,Real Valladolid CF,Sergi Guardiola,DL,0,67,0,0,4,2,"['-', '2', '2', 0, 0]",0,2,2,0,0,0.8,3660000
14,Real Valladolid CF,Roberto Arroyo,DL,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,160000
14,Real Valladolid CF,Shon Weissman,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,3580000
15,Cádiz CF,Jeremías Ledesma,PT,3,100,0,0,15,5,"['10', '0', '5', 0, 0]",10,0,5,0,0,3.0,3740000
15,Cádiz CF,David Gil,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,190000
15,Cádiz CF,Luis Hernández,DF,3,100,0,0,15,5,"['8', '6', '1', 0, 0]",8,6,1,0,0,3.0,3080000
15,Cádiz CF,Fali,DF,3,100,0,0,11,3.7,"['6', '3', '2', 0, 0]",6,3,2,0,0,2.2,2080000
15,Cádiz CF,Víctor Chust,DF,3,67,0,0,8,2.7,"['5', '1', '2', 0, 0]",5,1,2,0,0,1.6,1330000
15,Cádiz CF,Zaldua,DF,3,100,0,0,7,2.3,"['4', '2', '1', 0, 0]",4,2,1,0,0,1.4,1930000
15,Cádiz CF,Arzamendia,DF,3,67,0,0,4,1.3,"['2', '4', '-1', 0, 0]",2,4,-1,0,0,1.0,620000
15,Cádiz CF,Espino,DF,3,100,0,0,3,1,"['1', '2', '0', 0, 0]",1,2,0,0,0,0.6,3340000
15,Cádiz CF,Cala,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,350000
15,Cádiz CF,Iza Carcelén,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,400000
15,Cádiz CF,Momo Mbaye,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,330000
15,Cádiz CF,José Mari,MD,3,67,0,0,7,2.3,"['1', '3', '3', 0, 0]",1,3,3,0,0,1.4,920000
15,Cádiz CF,Awer Mabil,MD,3,33,0,0,6,2,"['4', '2', '0', 0, 0]",4,2,0,0,0,1.2,1750000
15,Cádiz CF,Fede San Emeterio,MD,2,0,0,0,5,2.5,"['-', '4', '1', 0, 0]",0,4,1,0,0,1.0,640000
15,Cádiz CF,Mamady Diarra,MD,2,33,0,0,4,2,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,360000
15,Cádiz CF,Tomás Alarcón,MD,1,33,0,0,3,1.5,"['2', '2', '-1', 0, 0]",2,2,-1,0,0,0.6,690000
15,Cádiz CF,Iván Alejo,MD,1,33,0,0,3,1,"['4', '-1', '-', 0, 0]",4,-1,0,0,0,0.6,720000
15,Cádiz CF,Alberto Perea,MD,2,33,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,540000
15,Cádiz CF,Álex Fernández,MD,1,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,1880000
15,Cádiz CF,Antonio Blanco,MD,0,33,0,0,1,1,"['-', '-', '1', 0, 0]",0,0,1,0,0,0.2,1050000
15,Cádiz CF,Brian Ocampo,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,720000
15,Cádiz CF,Álvaro Bastida,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,240000
15,Cádiz CF,Martín Calderón,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,240000
15,Cádiz CF,Rubén Alcaraz,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2590000
15,Cádiz CF,Jon Ander Garrido,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,200000
15,Cádiz CF,Pombo,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,280000
15,Cádiz CF,Bongonda,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1930000
15,Cádiz CF,Negredo,DL,0,33,0,0,9,3,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8,3470000
16,UD Almería,Fernando Martínez,PT,3,100,0,0,23,7.7,"['12', '4', '7', 0, 0]",12,4,7,0,0,4.6,2980000
16,UD Almería,Rosic,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,210000
16,UD Almería,Pacheco,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2330000
16,UD Almería,Akieme,DF,3,100,0,0,15,5,"['6', '3', '6', 0, 0]",6,3,6,0,0,3.0,2260000
16,UD Almería,Rodrigo Ely,DF,3,100,0,0,15,5,"['2', '5', '8', 0, 0]",2,5,8,0,0,3.0,2500000
16,UD Almería,Umar Sadiq,DL,3,100,0,0,14,4.7,"['2', '5', '7', 0, 0]",2,5,7,0,0,2.8,13050000
16,UD Almería,Kaiky,DF,3,100,0,0,11,3.7,"['5', '4', '2', 0, 0]",5,4,2,0,0,2.2,2600000
16,UD Almería,Chumi,DF,3,33,2,0,9,3,"['4', '4', '2', 0, 0]",4,4,2,0,0,2.0,820000
16,UD Almería,Álex Pozo,DF,3,33,2,0,8,8,"['-', '-', '8', 0, 0]",0,0,8,0,0,1.6,1290000
16,UD Almería,Babic,DF,3,100,0,1,5,1.7,"['2', '2', '1', 0, 0]",2,2,1,0,0,1.0,2000000
16,UD Almería,Mendes,DF,3,0,0,1,1,1,"['-', '-', '1', 0, 0]",0,0,1,0,0,0.2,970000
16,UD Almería,Juanjo Nieto,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,330000
16,UD Almería,Iván Martos,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
16,UD Almería,Álex Centelles,DF,1,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,260000
16,UD Almería,Ramazani,MD,1,100,0,0,24,8,"['9', '7', '8', 0, 0]",9,7,8,0,0,4.8,6880000
16,UD Almería,Robertone,MD,2,100,0,0,16,5.3,"['3', '8', '5', 0, 0]",3,8,5,0,0,3.2,3530000
16,UD Almería,Eguaras,MD,2,100,0,0,14,4.7,"['8', '5', '1', 0, 0]",8,5,1,0,0,2.8,2310000
16,UD Almería,Samu Costa,MD,2,100,0,0,11,3.7,"['3', '5', '2', 0, 0]",3,5,2,0,0,2.0,2170000
16,UD Almería,Curro Sánchez,MD,1,0,0,0,6,3,"['4', '-', '2', 0, 0]",4,0,2,0,0,1.2,650000
16,UD Almería,Francisco Portillo,MD,1,0,0,0,4,2,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8,1430000
16,UD Almería,Embarba,MD,2,0,0,0,4,4,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,1530000
16,UD Almería,Arnau Puigmal,MD,0,33,0,0,3,1.5,"['2', '1', '-', 0, 0]",2,1,0,0,0,0.6,640000
16,UD Almería,De la Hoz,MD,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1010000
16,UD Almería,Arvin Appiah,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,730000
16,UD Almería,Gui Guedes,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,520000
16,UD Almería,Svidersky,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,960000
